municipio_codigo|distrito_nombre|direccion_via_nombre|centro_tipo_descripcion|dat_codigo|direccion_codigo_postal|centro_titularidad|contacto_telefono2|contacto_telefono3|centro_tipo_desc_abreviada|direccion_numero|contacto_telefono1|centro_codigo|contacto_web|dat_nombre|centro_tipo_codigo|municipio_nombre|distrito_codigo|contacto_fax|direccion_coor_y|centro_titular|direccion_coor_x|direccion_via_tipo|centro_nombre|contacto_telefono4|contacto_email1|coord_x_centrica|coord_y_centrica|distancia_euclideana|ranking_ue
14||Leonor de Cortinas|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|3|28500|PÚBLICO|||CP INF-PRI|2|918710205|28001681|http://www.educa.madrid.org/cp.milagrosa.arganda|Madrid-Este|14|Arganda del Rey||918700900|4461186.0|COMUNIDAD DE MADRID|462127.0|CALLE|NUESTRA SEÑORA DE LA MILAGROSA||cp.milagrosa.arganda@educa.madrid.org|440157.3842874543|4474481.943970768|25679.683421544178|1116.0
14||del Instituto|INSTITUTO DE EDUCACIÓN SECUNDARIA|3|28500|PÚBLICO|||IES|s/n|918760082|28001769|http://www.educa.madrid.org/ies.elcarrascal.arganda|Madrid-Este|42|Arganda del Rey||918701851|4460073.0|COMUNIDAD DE MADRID|462479.0|AVDA|EL CARRASCAL||ies.elcarrascal.arganda@educa.madrid.org|440157.3842874543|4474481.943970768|26568.255388175043|1150.0
14||Isaac Peral|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|3|28500|PÚBLICO|||CP INF-PRI|20|918700113|28001770|http://www.educa.madrid.org/cp.sanjuanbautista.arganda|Madrid-Este|14|Arganda del Rey||918702196|4460784.0|COMUNIDAD DE MADRID|462730.0|CALLE|SAN JUAN BAUTISTA||cp.sanjuanbautista.arganda@educa.madrid.org|440157.3842874543|4474481.943970768|26403.72415271297|1147.0
15||de Serranillos|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28939|PÚBLICO|676887557||CP INF-PRI|6|916095705|28001794|http://www.educa.madrid.org/cp.eltorreon.arroyomolinos|Madrid-Sur|14|Arroyomolinos||916095705|4457863.0|COMUNIDAD DE MADRID|421881.0|CALLE|EL TORREON||cp.eltorreon.arroyomolinos@educa.madrid.org|440157.3842874543|4474481.943970768|24702.54078685481|1079.0
18||de San Sebastián|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|4|28490|PÚBLICO|||CP INF-PRI-SEC|23|918538064|28001812|http://www.educa.madrid.org/cp.juanramonjimenez.becerril|Madrid-Oeste|70|Becerril de la Sierra||918555468|4507436.0|COMUNIDAD DE MADRID|416281.0|PASEO|JUAN RAMON JIMENEZ||cp.juanramonjimenez.becerril@educa.madrid.org|440157.3842874543|4474481.943970768|40694.61310075292|1427.0
19||Tomás Díaz Vázquez|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|3|28390|PÚBLICO|918747351||CP INF-PRI|8|918747247|28001824|http://www.educa.madrid.org/cp.belmontedetajo.belmonte|Madrid-Este|14|Belmonte de Tajo||918747386|4442716.0|COMUNIDAD DE MADRID|471386.0|CALLE|BELMONTE DE TAJO||cp.belmontedetajo.belmonte@educa.madrid.org|440157.3842874543|4474481.943970768|44545.500734370624|1478.0
22||de Juan Carlos I|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|4|28660|PÚBLICO|||CP INF-PRI-SEC|40|916331626|28001848|http://www.educa.madrid.org/cp.principedonfelipe.boadilla|Madrid-Oeste|70|Boadilla del Monte||916331954|4473342.0|COMUNIDAD DE MADRID|425438.0|CALLE|PRINCIPE DON FELIPE||cp.principedonfelipe.boadilla@educa.madrid.org|440157.3842874543|4474481.943970768|14763.459826824012|683.0
22||del Valle de Santa Ana|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|4|28669|PRIVADO|||CPR INF-PRI-SEC|1|916330155|28001851|http://www.cve.edu.es|Madrid-Oeste|72|Boadilla del Monte|||4475964.0|COLEGIO VIRGEN DE EUROPA, S.L.|424464.0|CALLE|VIRGEN DE EUROPA||secretaria@colegiovirgendeeuropa.edu.es|439602.9362934363|4476838.754826255|15164.187683577999|343.0
22||Playa de Formentor|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|4|28660|PRIVADO|||CPR INF-PRI-SEC|s/n|916330181|28001861|http://www.trinitycollege.es/liceoserrano/|Madrid-Oeste|72|Boadilla del Monte||916321691|4477369.0|TRINITY COLLEGE GROUP OF SPAIN, S.L.|424290.0|CALLE|TRINITY COLLEGE BOADILLA||nuriabarthe@trinitycollege.es|439602.9362934363|4476838.754826255|15322.114014427561|350.0
23||Mazanares El Real|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|4|28413|PÚBLICO|||CP INF-PRI-SEC|10|918559382|28001873|http://www.educa.madrid.org/cp.sansebastian.elboalo|Madrid-Oeste|70|Boalo, El|||4507413.0|COMUNIDAD DE MADRID|423816.0|CTRA|SAN SEBASTIAN||cp.sansebastian.elboalo@educa.madrid.org|440157.3842874543|4474481.943970768|36762.688852023464|1366.0
26||del Escorial|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28690|PÚBLICO|||CP INF-PRI|32|918158969|28001940|http://www.educa.madrid.org/cp.batalladebrunet.brunete|Madrid-Sur|14|Brunete||918159396|4473287.0|COMUNIDAD DE MADRID|415045.0|CALLE|BATALLA DE BRUNETE||cp.batalladebrunet.brunete@educa.madrid.org|440157.3842874543|4474481.943970768|25140.79823104382|1091.0
27||Peñalta|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|1|28730|PÚBLICO|||CP INF-PRI|s/n|918680107|28001952|http://www.educa.madrid.org/cp.penalta.buitrago|Madrid-Norte|14|Buitrago del Lozoya||918680186|4538003.0|COMUNIDAD DE MADRID|446417.0|CALLE|PEÑALTA||cp.penalta.buitrago@educa.madrid.org|440157.3842874543|4474481.943970768|63828.73450051793|1548.0
27||de Madrid|CENTRO PRIVADO DE EDUCACIÓN PRIMARIA Y SECUNDARIA|1|28730|PRIVADO CONCERTADO|918680200|917861347|CPR PRI-SEC|18|918680150|28001976|www.gsdeducacion.com |Madrid-Norte|73|Buitrago del Lozoya||918680421|4537673.0|GREDOS SAN DIEGO SOCIEDAD COOPERATIVA MADRILEÑA|446290.0|AVDA|GSD INTERNATIONAL SCHOOL BUITRAGO||cc.gredossandiego.buitrago@educa.madrid.org|440264.7489361702|4474293.580851064|63665.17432661824|465.0
28||de Valdemanco|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|1|28720|PÚBLICO|||CP INF-PRI|9|918482308|28001991|http://www.educa.madrid.org/cp.montelindo.bustarviejo|Madrid-Norte|14|Bustarviejo||918482308|4523528.0|COMUNIDAD DE MADRID|440782.0|CTRA|MONTELINDO||cp.montelindo.bustarviejo@educa.madrid.org|440157.3842874543|4474481.943970768|49050.03319887709|1508.0
30||de los Colegios|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|1|28751|PÚBLICO|918689774||CP INF-PRI|28|918688038|28002014|http://www.educa.madrid.org/cp.picodelamiel.lacabrera|Madrid-Norte|14|Cabrera, La||918688651|4524776.0|COMUNIDAD DE MADRID|448706.0|CALLE|PICO DE LA MIEL||cp.picodelamiel.lacabrera@educa.madrid.org|440157.3842874543|4474481.943970768|51015.39867993127|1519.0
31||Rozas de Puerto Real|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|2|28640|PÚBLICO|918640960||CP INF-PRI-SEC|20|918640158|28002026|http://www.educa.madrid.org/cp.eugeniomuro.cadalso|Madrid-Sur|70|Cadalso de los Vidrios||918641288|4462250.0|COMUNIDAD DE MADRID|376734.0|CTRA|EUGENIO MURO||cp.eugeniomuro.cadalso@educa.madrid.org|440157.3842874543|4474481.943970768|64592.15221509582|1552.0
32||de la Huerta|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|3|28816|PÚBLICO|918857343||CP INF-PRI-SEC|s/n|918865256|28002038|http://www.educa.madrid.org/cp.garcialorca.camarma|Madrid-Este|70|Camarma de Esteruelas||918865248|4488523.0|COMUNIDAD DE MADRID|468269.0|CALLE|FEDERICO GARCIA LORCA||cp.garcialorca.camarma@educa.madrid.org|440157.3842874543|4474481.943970768|31423.147397832137|1301.0
33||Pozuelo|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|3|28510|PÚBLICO|918733235||CP INF-PRI|31|918733125|28002041|http://www.educa.madrid.org/cp.delibes.camporeal|Madrid-Este|14|Campo Real||918733125|4465657.0|COMUNIDAD DE MADRID|468397.0|PASEO|MIGUEL DELIBES||cp.delibes.camporeal@educa.madrid.org|440157.3842874543|4474481.943970768|29586.407887397356|1242.0
36||Fernández Turbica|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28977|PÚBLICO|918124804||CP INF-PRI|s/n|918167549|28002099|http://www.educa.madrid.org/cp.tomeyorgaz.casarrubuelos|Madrid-Sur|14|Casarrubuelos||918167546|4446952.0|COMUNIDAD DE MADRID|429657.0|AVDA|TOME Y ORGAZ||cp.tomeyorgaz.casarrubuelos@educa.madrid.org|440157.3842874543|4474481.943970768|29464.485151073495|1237.0
37||de la Ronda del Sur|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|2|28650|PÚBLICO|||CP INF-PRI-SEC|54|918642528|28002105|http://www.educa.madrid.org/cp.suarezsomonte.cenicientos|Madrid-Sur|70|Cenicientos||918642528|4457835.0|COMUNIDAD DE MADRID|375012.0|CALLE|SUAREZ SOMONTE||cp.suarezsomonte.cenicientos@educa.madrid.org|440157.3842874543|4474481.943970768|67238.69300875784|1555.0
38||Blanca Fernández Ochoa|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|4|28470|PÚBLICO|918521266||CP INF-PRI|5|918520575|28002129|http://www.educa.madrid.org/cp.viaromana.cercedilla|Madrid-Oeste|14|Cercedilla||918520575|4510509.0|COMUNIDAD DE MADRID|411461.0|AVDA|VIA ROMANA||cp.viaromana.cercedilla@educa.madrid.org|440157.3842874543|4474481.943970768|46058.997354552695|1497.0
38||de San Andrés|CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y PRIMARIA|4|28470|PRIVADO CONCERTADO|||CPR INF-PRI|11|918520313|28002142|http://www.educa.madrid.org/cc.reginaassumpta.cercedilla|Madrid-Oeste|15|Cercedilla|||4510267.0|FUNDACION ESCOLAPIAS MONTAL|410644.0|CALLE|REGINA ASSUMPTA||cc.reginaassumpta.cercedilla@educa.madrid.org|440264.7489361702|4474293.580851064|46599.0949783862|464.0
40||FERNANDEZ VITORIO|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28350|PÚBLICO|||CP INF-PRI|12|918930294|28002166|http://www.educa.madrid.org/cp.venturarodriguez.ciempozuelos|Madrid-Sur|14|Ciempozuelos||918930294|4445318.0|COMUNIDAD DE MADRID|446550.0|CALLE|VENTURA RODRIGUEZ||cp.venturarodriguez.ciempozuelos@educa.madrid.org|440157.3842874543|4474481.943970768|29856.342099767822|1256.0
40||de San Francisco|INSTITUTO DE EDUCACIÓN SECUNDARIA|2|28350|PÚBLICO|||IES|s/n|918930158|28002181|http://www.educa.madrid.org/ies.juancarlosprimero.ciempozuelos|Madrid-Sur|42|Ciempozuelos||918933080|4444995.0|COMUNIDAD DE MADRID|447174.0|CALLE|JUAN CARLOS I||ies.juancarlosprimero.ciempozuelos@educa.madrid.org|440157.3842874543|4474481.943970768|30310.274838621004|1271.0
40||de los Jardines|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28350|PÚBLICO|||CP INF-PRI|10|918930051|28002191|http://www.educa.madrid.org/cp.consuelo.ciempozuelos|Madrid-Sur|14|Ciempozuelos||918934567|4445312.0|COMUNIDAD DE MADRID|447147.0|CALLE|VIRGEN DEL CONSUELO||cp.consuelo.ciempozuelos@educa.madrid.org|440157.3842874543|4474481.943970768|29995.67233896912|1260.0
40||de San Juan de Dios|CENTRO PRIVADO DE FORMACIÓN PROFESIONAL ESPECÍFICA|2|28350|PRIVADO CONCERTADO|918933769||CPR FPE|1|918015650|28002208|http://www.ciclosformativossjd.es|Madrid-Sur|58|Ciempozuelos||918930275|4445613.0|CASA CANÓNICA CLÍNICA NUESTRA SEÑORA DE LA PAZ|448005.0|AVDA|SAN JUAN DE DIOS||cc.sanjuandedios.ciempozuelos@educa.madrid.org|440264.7489361702|4474293.580851064|29706.686191588942|437.0
41||de la Fuente|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|1|28863|PÚBLICO|||CP INF-PRI-SEC|17|916208425|28002211|http://www.educa.madrid.org/cp.villadecobena.cobena|Madrid-Norte|70|Cobeña||916208425|4491094.0|COMUNIDAD DE MADRID|457159.0|CALLE|VILLA DE COBEÑA||cp.villadecobena.cobena@educa.madrid.org|440157.3842874543|4474481.943970768|23770.051374690614|1068.0
43||Madrid|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|3|28380|PÚBLICO|918944116||CP INF-PRI|28|918943309|28002245|http://www.educa.madrid.org/cp.apisaurelia.colmenardeoreja|Madrid-Este|14|Colmenar de Oreja||918942560|4440444.0|COMUNIDAD DE MADRID|466596.0|CALLE|APIS AURELIA||cp.apisaurelia.colmenardeoreja@educa.madrid.org|440157.3842874543|4474481.943970768|43099.675527233325|1452.0
44||Madrid|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|4|28270|PÚBLICO|||CP INF-PRI|s/n|918589021|28002269|http://www.educa.madrid.org/cp.seisdediciembre.colmenarejo|Madrid-Oeste|14|Colmenarejo||918423075|4490088.0|COMUNIDAD DE MADRID|414069.0|CALLE|SEIS DE DICIEMBRE||cp.seisdediciembre.colmenarejo@educa.madrid.org|440157.3842874543|4474481.943970768|30399.881241830994|1278.0
45||de la Amargura|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|1|28770|PÚBLICO|||CP INF-PRI|20|918450878|28002270|http://www.educa.madrid.org/cp.soledadsainz.colmenarviejo|Madrid-Norte|14|Colmenar Viejo||918458101|4501233.0|COMUNIDAD DE MADRID|435429.0|CALLE|SOLEDAD SAINZ||cp.soledadsainz.colmenarviejo@educa.madrid.org|440157.3842874543|4474481.943970768|27165.725034479867|1168.0
45||de la Libertad|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|1|28770|PÚBLICO|669265515||CP INF-PRI|3|918452097|28002282|http://www.educa.madrid.org/cp.remedios.colmenarviejo|Madrid-Norte|14|Colmenar Viejo||918459203|4501531.0|COMUNIDAD DE MADRID|435134.0|AVDA|VIRGEN DE LOS REMEDIOS|918459203|cp.remedios.colmenarviejo@educa.madrid.org|440157.3842874543|4474481.943970768|27511.557967007004|1175.0
45||de la Isla del Rey|INSTITUTO DE EDUCACIÓN SECUNDARIA|1|28770|PÚBLICO|918452207||IES|5|918452114|28002312|http://www.educa.madrid.org/ies.marquesdesantil.colmenarviejo|Madrid-Norte|42|Colmenar Viejo||918463313|4502351.0|COMUNIDAD DE MADRID|434845.0|CALLE|MARQUES DE SANTILLANA||ies.marquesdesantil.colmenarviejo@educa.madrid.org|440157.3842874543|4474481.943970768|28370.86024036064|1190.0
903||del Gavilán|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|1|28760|PRIVADO|||CPR INF-PRI-SEC|2|918040212|28002351|www.casvitrescantos.es|Madrid-Norte|72|Tres Cantos||918040600|4493436.0|COLEGIO INTERNACIONAL COE, S.A.|439913.0|CALLE|INTERNACIONAL PINOSIERRA||info@casvitrescantos.es|439602.9362934363|4476838.754826255|16600.14116986735|362.0
46||de Goya|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|4|28450|PÚBLICO|918554380||CP INF-PRI|5|918557007|28002361|http://www.educa.madrid.org/cp.delapaz.colladomediano|Madrid-Oeste|14|Collado Mediano||918557007|4505384.0|COMUNIDAD DE MADRID|412816.0|CALLE|VIRGEN DE LA PAZ||cp.delapaz.colladomediano@educa.madrid.org|440157.3842874543|4474481.943970768|41261.22103850127|1432.0
47||el Almiar|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|4|28400|PÚBLICO|||CP INF-PRI|35|918500060|28002385|http://www.educa.madrid.org/cp.canadareal.colladovillalba|Madrid-Oeste|14|Collado Villalba||918506550|4498946.0|COMUNIDAD DE MADRID|414458.0|CALLE|CAÑADA REAL||cp.canadareal.colladovillalba@educa.madrid.org|440157.3842874543|4474481.943970768|35481.66273098918|1353.0
47||Morales Antuñano|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|4|28400|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|7|918500220|28002397|http://www.educa.madrid.org/cc.trinidad.colladovillalba|Madrid-Oeste|72|Collado Villalba||918515588|4497956.0|HIJAS DE LA CARIDAD DE SAN VICENTE DE PAUL|414652.0|CALLE|SANTISIMA TRINIDAD||cc.trinidad.colladovillalba@educa.madrid.org|440264.7489361702|4474293.580851064|34870.087296237405|446.0
47||Ruiz de Alarcón|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|4|28400|PÚBLICO|918490953||CP INF-PRI|8|918501823|28002403|http://www.educa.madrid.org/cp.delibes.colladovillalba|Madrid-Oeste|14|Collado Villalba||918490169|4497766.0|COMUNIDAD DE MADRID|415183.0|CALLE|MIGUEL DELIBES||cp.delibes.colladovillalba@educa.madrid.org|440157.3842874543|4474481.943970768|34144.796612512866|1327.0
47||Matalpino|INSTITUTO DE EDUCACIÓN SECUNDARIA|4|28400|PÚBLICO|||IES|22|918501571|28002415|http://www.educa.madrid.org/ies.jaimeferran.colladovillalba|Madrid-Oeste|42|Collado Villalba||918508523|4499081.0|COMUNIDAD DE MADRID|415198.0|CALLE|JAIME FERRAN||ies.jaimeferran.colladovillalba@educa.madrid.org|440157.3842874543|4474481.943970768|35044.03546308739|1348.0
47||Moralzarzal|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|4|28400|PRIVADO CONCERTADO|918502144||CPR INF-PRI-SEC|10|918500061|28002427|http://www.educa.madrid.org/cc.virgendelaalmudena.colladovillalba|Madrid-Oeste|72|Collado Villalba||918510128|4499209.0|RELIGIOSAS DE MARIA IANUA COELI|415723.0|CTRA|VIRGEN DE LA ALMUDENA||cc.virgendelaalmudena.colladovillalba@educa.madrid.org|440264.7489361702|4474293.580851064|34972.49708289607|448.0
49||de la Iglesia|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|3|28821|PÚBLICO|||CP INF-PRI|13|916711196|28002464|http://www.educa.madrid.org/cp.sanpablo.coslada|Madrid-Este|14|Coslada||916711196|4475359.0|COMUNIDAD DE MADRID|451771.0|CALLE|SAN PABLO||cp.sanpablo.coslada@educa.madrid.org|440157.3842874543|4474481.943970768|11646.686103656304|550.0
49||de la Iglesia|CENTRO PRIVADO DE EDUCACIÓN INFANTIL|3|28821|PRIVADO CONCERTADO|||CPR INF|15|916711120|28002488|http://www.mamajuanita.com|Madrid-Este|4|Coslada|||4475386.0|INSTITUTO SECULAR CRUZADA EVANGELICA|451763.0|CALLE|MAMA JUANITA||cc.mamajuanita.coslada@educa.madrid.org|440264.7489361702|4474293.580851064|11550.028446883813|340.0
49||de Maches Gómez|CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|3|28821|PRIVADO CONCERTADO|||CPR INF-PRI-SEC|4|916717171|28002506|http://www.educa.madrid.org/cc.virgendelhenar.coslada|Madrid-Este|72|Coslada||916717171|4475393.0|COLEGIO VIRGEN DEL HENAR, S.L.|452169.0|CALLE|VIRGEN DEL HENAR||cc.virgendelhenar.coslada@educa.madrid.org|440264.7489361702|4474293.580851064|11954.911787869463|348.0
49||de San Pablo|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|3|28823|PÚBLICO|||CP INF-PRI|29|916731330|28002543|http://www.educa.madrid.org/cp.sanesteban.coslada|Madrid-Este|14|Coslada||916731330|4476625.0|COMUNIDAD DE MADRID|454897.0|AVDA|SAN ESTEBAN||cp.sanesteban.coslada@educa.madrid.org|440157.3842874543|4474481.943970768|14894.595009531227|688.0
49||de José Gárate|INSTITUTO DE EDUCACIÓN SECUNDARIA|3|28823|PÚBLICO|||IES|s/n|916727142|28002580|http://www.educa.madrid.org/ies.miguelcatalan.coslada|Madrid-Este|42|Coslada||916727111|4475869.0|COMUNIDAD DE MADRID|454090.0|AVDA|MIGUEL CATALAN||ies.miguelcatalan.coslada@educa.madrid.org|440157.3842874543|4474481.943970768|14001.489385836945|647.0
50||Francisco de Quevedo|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28978|PÚBLICO|||CP INF-PRI|3|918142162|28002609|http://www.educa.madrid.org/cp.soledad.cubas|Madrid-Sur|14|Cubas de la Sagra||918142162|4449552.0|COMUNIDAD DE MADRID|429307.0|CALLE|NUESTRA SEÑORA DE LA SOLEDAD||cp.soledad.cubas@educa.madrid.org|440157.3842874543|4474481.943970768|27188.838621225736|1170.0
52||Sociedad de Cosecheros|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|3|28370|PÚBLICO|639728389||CP INF-PRI|2|918940961|28002646|http://www.educa.madrid.org/cp.ortizdezarate.chinchon|Madrid-Este|14|Chinchón||918941028|4443101.0|COMUNIDAD DE MADRID|464323.0|CALLE|HERMANOS ORTIZ DE ZARATE||cp.ortizdezarate.chinchon@educa.madrid.org|440157.3842874543|4474481.943970768|39607.33047382646|1404.0
53||del Fresno de Torote|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|3|28814|PÚBLICO|||CP INF-PRI|s/n|918841258|28002671|http://www.educa.madrid.org/cp.angelberzalfern.daganzo|Madrid-Este|14|Daganzo de Arriba||918782503|4488900.0|COMUNIDAD DE MADRID|461596.0|CMNO|ANGEL BERZAL FERNANDEZ||cp.angelberzalfern.daganzo@educa.madrid.org|440157.3842874543|4474481.943970768|25835.91653749274|1124.0
54||de Alfonso XIII|COLEGIO DE EDUCACIÓN PRIMARIA|4|28280|PÚBLICO|||CP PRI|5|918960697|28002695|http://www.educa.madrid.org/cp.felipesegundo.elescorial|Madrid-Oeste|12|Escorial, El||918909153|4492927.0|COMUNIDAD DE MADRID|404854.0|CALLE|FELIPE II||cp.felipesegundo.elescorial@educa.madrid.org|440157.3842874543|4474481.943970768|39831.508056677834|1412.0
54||del Padre Villacastín|ESCUELA INFANTIL|4|28280|PÚBLICO|||EEI|s/n|918902850|28002713|http://www.educa.madrid.org/eei.gerardogil.elescorial|Madrid-Oeste|3|Escorial, El||918901992|4493218.0|COMUNIDAD DE MADRID|404651.0|CALLE|PADRE GERARDO GIL||eei.gerardogil.elescorial@educa.madrid.org|440157.3842874543|4474481.943970768|40146.520654957276|1419.0
55||del Prado|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|3|28595|PÚBLICO|||CP INF-PRI|2|918721356|28002737|http://www.educa.madrid.org/cp.carlosruiz.estremera|Madrid-Este|14|Estremera||918721649|4448099.0|COMUNIDAD DE MADRID|490842.0|CALLE|CARLOS RUIZ||cp.carlosruiz.estremera@educa.madrid.org|440157.3842874543|4474481.943970768|57140.09102629349|1537.0
58||de los Ángeles|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28944|PÚBLICO|638776885||CP INF-PRI|13|916905830|28002804|http://www.educa.madrid.org/cp.sanesteban.fuenlabrada|Madrid-Sur|14|Fuenlabrada||916060384|4459864.0|COMUNIDAD DE MADRID|432929.0|CALLE|SAN ESTEBAN||cp.sanesteban.fuenlabrada@educa.madrid.org|440157.3842874543|4474481.943970768|16307.477589732336|791.0
59||Julián Sánchez|COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA|1|28140|PÚBLICO|916200811||CP INF-PRI-SEC|17|916200825|28002853|http://www.educa.madrid.org/cp.martinagarcia.fuenteelsaz|Madrid-Norte|70|Fuente el Saz de Jarama||916224053|4497763.0|COMUNIDAD DE MADRID|456391.0|AVDA|MARTINA GARCIA||cp.martinagarcia.fuenteelsaz@educa.madrid.org|440157.3842874543|4474481.943970768|28381.99867766293|1191.0
60||de la Virgen de Alarilla|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|3|28597|PÚBLICO|||CP INF-PRI|10|918728403|28002865|http://www.educa.madrid.org/cp.alarilla.fuentiduena|Madrid-Este|14|Fuentidueña de Tajo||918728403|4440687.0|COMUNIDAD DE MADRID|486272.0|CALLE|ALARILLA||cp.alarilla.fuentiduena@educa.madrid.org|440157.3842874543|4474481.943970768|57172.161235194704|1538.0
61||Colmenarejo|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|4|28260|PÚBLICO|||CP INF-PRI|40|918587015|28002877|http://www.educa.madrid.org/cp.carlosruiz.galapagar|Madrid-Oeste|14|Galapagar||918581268|4492099.0|COMUNIDAD DE MADRID|414831.0|CALLE|CARLOS RUIZ||cp.carlosruiz.galapagar@educa.madrid.org|440157.3842874543|4474481.943970768|30851.03570729708|1287.0
61||de Galapagar-La Navata|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|4|28260|PÚBLICO|||CP INF-PRI|s/n|918581371|28002890|http://www.educa.madrid.org/cp.sangregorio.galapagar|Madrid-Oeste|14|Galapagar||918582572|4492944.0|COMUNIDAD DE MADRID|415560.0|CTRA|SAN GREGORIO||cp.sangregorio.galapagar@educa.madrid.org|440157.3842874543|4474481.943970768|30755.14309202956|1286.0
65||Buenavista|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28904|PÚBLICO|691674753||CP INF-PRI|26|916952103|28002944|http://www.educa.madrid.org/cp.laalhondiga.getafe|Madrid-Sur|14|Getafe||916010676|4462080.0|COMUNIDAD DE MADRID|437305.0|CALLE|LA ALHONDIGA||cp.laalhondiga.getafe@educa.madrid.org|440157.3842874543|4474481.943970768|12725.734178324625|603.0
65||Titulcia|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28903|PÚBLICO|||CP INF-PRI|24|916017961|28002956|http://www.educa.madrid.org/cp.ortizechague.getafe|Madrid-Sur|14|Getafe||916955453|4462697.0|COMUNIDAD DE MADRID|438495.0|CALLE|ORTIZ ECHAGUE||cp.ortizechague.getafe@educa.madrid.org|440157.3842874543|4474481.943970768|11901.614424661506|573.0
65||de las Ciudades|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28903|PÚBLICO|||CP INF-PRI|19|916953023|28002968|http://www.educa.madrid.org/cp.santamargarita.getafe|Madrid-Sur|14|Getafe||916963453|4463387.0|COMUNIDAD DE MADRID|438691.0|AVDA|SANTA MARGARITA MARIA ALACOQUE||cp.santamargarita.getafe@educa.madrid.org|440157.3842874543|4474481.943970768|11191.428174856379|538.0
65||Guadalajara|COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA|2|28901|PÚBLICO|||CP INF-PRI|2|916953007|28002981|http://www.educa.madrid.org/cp.sagradocorazon.getafe|Madrid-Sur|14|Getafe||916963091|4461979.0|COMUNIDAD DE MADRID|437744.0|CALLE|SAGRADO CORAZON||cp.sagradocorazon.getafe@educa.madrid.org|440157.3842874543|4474481.943970768|12733.735966129098|605.0
